WHO_code,WHO_label,PCU_code,PCU_label,THCC_distance,PCU_distance,specific,values 
T98.3,"Sequelae of complications of surgical and medical care, not elsewhere classified",T98.3,Sequelae of complications of surgical and medical care not elsewhere classified,0,1,0,Sequelae of complications of surgical and medical care
T98.3,"Sequelae of complications of surgical and medical care, not elsewhere classified",T98.3,Sequelae of complications of surgical and medical care not elsewhere classified,0,1,-1,","
T98.3,"Sequelae of complications of surgical and medical care, not elsewhere classified",T98.3,Sequelae of complications of surgical and medical care not elsewhere classified,0,1,0, not elsewhere classified
V09.0,Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles,V09.0,Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles,0,0,0,Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles
V09.1,Pedestrian injured in unspecified nontraffic accident,V09.1,Pedestrian injured in unspecified nontraffic accident,0,0,0,Pedestrian injured in unspecified nontraffic accident
V09.2,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,0,0,0,Pedestrian injured in traffic accident involving other and unspecified motor vehicles
V09.3,Pedestrian injured in unspecified traffic accident,V09.3,Pedestrian injured in unspecified traffic accident,0,0,0,Pedestrian injured in unspecified traffic accident
V09.9,Pedestrian injured in unspecified transport accident,V09.9,Pedestrian injured in unspecified transport accident,0,0,0,Pedestrian injured in unspecified transport accident
V19.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,V19.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,0,0,0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident
V19.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,V19.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,0,0,0,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident
V19.2,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in nontraffic accident,V19.2,Unspecified pedal cyclist injured in cllision with other and unspecified motor vehicles in nontraffic accident,0,1,0,Unspecified pedal cyclist injured in c
V19.2,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in nontraffic accident,V19.2,Unspecified pedal cyclist injured in cllision with other and unspecified motor vehicles in nontraffic accident,0,1,-1,o
V19.2,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in nontraffic accident,V19.2,Unspecified pedal cyclist injured in cllision with other and unspecified motor vehicles in nontraffic accident,0,1,0,llision with other and unspecified motor vehicles in nontraffic accident
V19.3,Pedal cyclist [any] injured in unspecified nontraffic accident,V19.3,Pedal cyclist [any] injured in unspecified nontraffic accident,0,0,0,Pedal cyclist [any] injured in unspecified nontraffic accident
V19.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V19.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,0,0,0,Driver injured in collision with other and unspecified motor vehicles in traffic accident
V19.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,V19.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,0,0,0,Passenger injured in collision with other and unspecified motor vehicles in traffic accident
V19.6,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in traffic accident,V19.6,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in traffic accident,0,0,0,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in traffic accident
V19.8,Pedal cyclist [any] injured in other specified transport accidents,V19.8,Pedal cyclist [any] ingured in other specified transport accidents,0,1,0,Pedal cyclist [any] in
V19.8,Pedal cyclist [any] injured in other specified transport accidents,V19.8,Pedal cyclist [any] ingured in other specified transport accidents,0,1,-1,j
V19.8,Pedal cyclist [any] injured in other specified transport accidents,V19.8,Pedal cyclist [any] ingured in other specified transport accidents,0,1,1,g
V19.8,Pedal cyclist [any] injured in other specified transport accidents,V19.8,Pedal cyclist [any] ingured in other specified transport accidents,0,1,0,ured in other specified transport accidents
V19.9,Pedal cyclist [any] injured in unspecified traffic accident,V19.9,Pedal cyclist [any] ingured in unspecified traffic accident,0,1,0,Pedal cyclist [any] in
V19.9,Pedal cyclist [any] injured in unspecified traffic accident,V19.9,Pedal cyclist [any] ingured in unspecified traffic accident,0,1,-1,j
V19.9,Pedal cyclist [any] injured in unspecified traffic accident,V19.9,Pedal cyclist [any] ingured in unspecified traffic accident,0,1,1,g
V19.9,Pedal cyclist [any] injured in unspecified traffic accident,V19.9,Pedal cyclist [any] ingured in unspecified traffic accident,0,1,0,ured in unspecified traffic accident
V29.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,V29.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,0,0,0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident
V29.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,V29.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,0,0,0,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident
V29.2,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,V29.2,Unsepcified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,2,2,0,Uns
V29.2,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,V29.2,Unsepcified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,2,2,-1,p
V29.2,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,V29.2,Unsepcified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,2,2,0,e
V29.2,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,V29.2,Unsepcified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,2,2,1,p
V29.2,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,V29.2,Unsepcified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,2,2,0,cified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident
V29.3,Motorcycle rider [any] injured in unspecified nontraffic accident,V29.3,Motorcycle rider [any] injured in unspecified nontraffic accident,0,0,0,Motorcycle rider [any] injured in unspecified nontraffic accident
V29.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,0,0,0,Driver injured in collision with other and unspecified motor vehicles in traffic accident
V29.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,V29.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,0,0,0,Passenger injured in collision with other and unspecified motor vehicles in traffic accident
V29.6,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident,V29.6,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident,0,0,0,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident
V29.8,Motorcycle rider [any] injured in other specified transport accidents,V29.8,Motorcycle rider [any] injured in other specified transport accidents,0,0,0,Motorcycle rider [any] injured in other specified transport accidents
V29.9,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,Motorcycle rider [any] injured in unspecified traffic accident,0,0,0,Motorcycle rider [any] injured in unspecified traffic accident
V39.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,V39.0,Driver injured in collision with other and unspcified motor vehicles in nontraffic accident,0,1,0,Driver injured in collision with other and unsp
V39.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,V39.0,Driver injured in collision with other and unspcified motor vehicles in nontraffic accident,0,1,-1,e
V39.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,V39.0,Driver injured in collision with other and unspcified motor vehicles in nontraffic accident,0,1,0,cified motor vehicles in nontraffic accident
V39.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,V39.1,Passenger injured in collision with other and unspcified motor vehicles in nontraffic accident,0,1,0,Passenger injured in collision with other and unsp
V39.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,V39.1,Passenger injured in collision with other and unspcified motor vehicles in nontraffic accident,0,1,-1,e
V39.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,V39.1,Passenger injured in collision with other and unspcified motor vehicles in nontraffic accident,0,1,0,cified motor vehicles in nontraffic accident
